STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043466,"COLOMBO, CE",7/27/2022,0,81,89,
CEM00043466,"COLOMBO, CE",7/28/2022,0.09,81,85,76
CEM00043466,"COLOMBO, CE",7/29/2022,0,82,,78
CEM00043466,"COLOMBO, CE",7/30/2022,0.03,83,87,79
CEM00043466,"COLOMBO, CE",7/31/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",8/1/2022,0.02,81,82,
CEM00043466,"COLOMBO, CE",8/2/2022,0.04,80,85,
CEM00043466,"COLOMBO, CE",8/3/2022,0.13,81,84,77
CEM00043466,"COLOMBO, CE",8/4/2022,0.58,81,86,
CEM00043466,"COLOMBO, CE",8/5/2022,0.98,81,84,76
CEM00043466,"COLOMBO, CE",8/6/2022,0.11,82,86,78
CEM00043466,"COLOMBO, CE",8/7/2022,0,82,86,79
CEM00043466,"COLOMBO, CE",8/8/2022,0,82,86,80
CEM00043466,"COLOMBO, CE",8/9/2022,0.03,83,86,80
CEM00043466,"COLOMBO, CE",8/10/2022,0,83,86,79
CEM00043466,"COLOMBO, CE",8/11/2022,0,83,87,79
CEM00043466,"COLOMBO, CE",8/12/2022,0,83,86,81
CEM00043466,"COLOMBO, CE",8/13/2022,0,83,87,81
CEM00043466,"COLOMBO, CE",8/14/2022,0,82,87,
CEM00043466,"COLOMBO, CE",8/15/2022,0,83,87,78
CEM00043466,"COLOMBO, CE",8/16/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",8/17/2022,0,83,88,80
CEM00043466,"COLOMBO, CE",8/18/2022,0,83,88,
CEM00043466,"COLOMBO, CE",8/19/2022,0,84,88,81
CEM00043466,"COLOMBO, CE",8/20/2022,0.04,83,87,81
CEM00043466,"COLOMBO, CE",8/21/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",8/22/2022,0.06,82,87,79
CEM00043466,"COLOMBO, CE",8/23/2022,0.04,83,87,79
CEM00043466,"COLOMBO, CE",8/24/2022,0,82,87,79
CEM00043466,"COLOMBO, CE",8/25/2022,0,81,86,79
CEM00043466,"COLOMBO, CE",8/26/2022,0,81,87,
CEM00043466,"COLOMBO, CE",8/27/2022,0.15,80,84,78
CEM00043466,"COLOMBO, CE",8/28/2022,0,82,86,79
CEM00043466,"COLOMBO, CE",8/29/2022,0,81,86,80
CEM00043466,"COLOMBO, CE",8/30/2022,0.01,81,87,
CEM00043466,"COLOMBO, CE",8/31/2022,0.94,77,80,
CEM00043466,"COLOMBO, CE",9/1/2022,1.35,79,,74
CEM00043466,"COLOMBO, CE",9/2/2022,0.05,81,86,75
CEM00043466,"COLOMBO, CE",9/3/2022,0.1,81,86,77
CEM00043466,"COLOMBO, CE",9/4/2022,0.14,80,86,
CEM00043466,"COLOMBO, CE",9/5/2022,0,79,81,
CEM00043466,"COLOMBO, CE",9/6/2022,0.49,80,86,76
CEM00043466,"COLOMBO, CE",9/7/2022,0.11,80,84,78
CEM00043466,"COLOMBO, CE",9/8/2022,0,81,84,
CEM00043466,"COLOMBO, CE",9/9/2022,0,81,86,79
CEM00043466,"COLOMBO, CE",9/10/2022,0,83,86,80
CEM00043466,"COLOMBO, CE",9/11/2022,0,82,86,80
CEM00043466,"COLOMBO, CE",9/12/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",9/13/2022,0,82,86,
CEM00043466,"COLOMBO, CE",9/15/2022,0,83,,80
CEM00043466,"COLOMBO, CE",9/21/2022,0.14,83,,78
CEM00043466,"COLOMBO, CE",9/22/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",9/23/2022,0,83,88,81
CEM00043466,"COLOMBO, CE",9/24/2022,0,83,88,81
CEM00043466,"COLOMBO, CE",9/25/2022,0,84,88,81
CEM00043466,"COLOMBO, CE",9/26/2022,0,84,88,81
CEM00043466,"COLOMBO, CE",9/27/2022,,83,88,
CEM00043466,"COLOMBO, CE",9/28/2022,0.01,83,88,80
CEM00043466,"COLOMBO, CE",9/29/2022,0,84,88,81
CEM00043466,"COLOMBO, CE",9/30/2022,0.21,83,87,
CEM00043466,"COLOMBO, CE",10/1/2022,0.15,82,87,77
CEM00043466,"COLOMBO, CE",10/2/2022,0.15,83,87,78
CEM00043466,"COLOMBO, CE",10/3/2022,0,82,85,80
CEM00043466,"COLOMBO, CE",10/4/2022,0.02,83,87,80
CEM00043466,"COLOMBO, CE",10/5/2022,0,83,87,81
CEM00043466,"COLOMBO, CE",10/6/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",10/7/2022,0,82,87,
CEM00043466,"COLOMBO, CE",10/8/2022,0,83,87,80
CEM00043466,"COLOMBO, CE",10/9/2022,0,83,88,80
CEM00043466,"COLOMBO, CE",10/10/2022,0,83,88,80
CEM00043466,"COLOMBO, CE",10/11/2022,0.07,83,88,78
CEM00043466,"COLOMBO, CE",10/12/2022,0.74,78,86,77
CEM00043466,"COLOMBO, CE",10/13/2022,0,78,82,
CEM00043466,"COLOMBO, CE",10/14/2022,3.38,78,81,75
CEM00043466,"COLOMBO, CE",10/15/2022,2.82,78,,74
CEM00043466,"COLOMBO, CE",10/16/2022,0.09,81,87,76
CEM00043466,"COLOMBO, CE",10/17/2022,0.38,81,86,
CEM00043466,"COLOMBO, CE",10/18/2022,0.98,79,82,75
CEM00043466,"COLOMBO, CE",10/19/2022,0.48,82,85,76
CEM00043466,"COLOMBO, CE",10/20/2022,0.18,82,86,80
CEM00043466,"COLOMBO, CE",10/21/2022,0.99,78,83,74
CEM00043466,"COLOMBO, CE",10/22/2022,2.72,78,81,75
CEM00043466,"COLOMBO, CE",10/23/2022,2.69,78,82,75
CEM00043466,"COLOMBO, CE",10/24/2022,1.71,81,85,74
CEM00043466,"COLOMBO, CE",10/25/2022,0.04,81,85,
CEM00043466,"COLOMBO, CE",10/26/2022,0.15,81,87,76
CEM00043466,"COLOMBO, CE",10/27/2022,0.26,80,86,76
CEM00043466,"COLOMBO, CE",10/28/2022,0,82,90,75
CEM00043466,"COLOMBO, CE",10/29/2022,0,83,88,76
CEM00043466,"COLOMBO, CE",10/30/2022,0.04,82,89,78
CEM00043466,"COLOMBO, CE",10/31/2022,0,81,88,
CEM00043466,"COLOMBO, CE",11/1/2022,0.2,79,86,
CEM00043466,"COLOMBO, CE",11/2/2022,1.39,81,86,74
CEM00043466,"COLOMBO, CE",11/3/2022,0.04,82,87,79
CEM00043466,"COLOMBO, CE",11/4/2022,0.01,82,87,
CEM00043466,"COLOMBO, CE",11/5/2022,0.11,79,86,
CEM00043466,"COLOMBO, CE",11/6/2022,1.24,80,87,
CEM00043466,"COLOMBO, CE",11/7/2022,1.47,80,88,74
CEM00043466,"COLOMBO, CE",11/8/2022,0.18,80,87,76
CEM00043466,"COLOMBO, CE",11/9/2022,0.38,81,89,76
CEM00043466,"COLOMBO, CE",11/10/2022,0,81,86,75
CEM00043466,"COLOMBO, CE",11/11/2022,0.03,81,86,76
CEM00043466,"COLOMBO, CE",11/12/2022,0.15,79,85,77
CEM00043466,"COLOMBO, CE",11/13/2022,0.07,80,87,76
CEM00043466,"COLOMBO, CE",11/14/2022,0.28,78,85,
CEM00043466,"COLOMBO, CE",11/15/2022,4.92,80,86,73
CEM00043466,"COLOMBO, CE",11/16/2022,0,82,87,76
CEM00043466,"COLOMBO, CE",11/17/2022,0,81,89,74
CEM00043466,"COLOMBO, CE",11/18/2022,0,81,89,74
CEM00043466,"COLOMBO, CE",11/19/2022,0,81,87,76
CEM00043466,"COLOMBO, CE",11/20/2022,0,81,86,76
CEM00043466,"COLOMBO, CE",11/21/2022,0,81,87,75
CEM00043466,"COLOMBO, CE",11/22/2022,0,82,87,74
CEM00043466,"COLOMBO, CE",11/23/2022,0,81,88,76
CEM00043466,"COLOMBO, CE",11/24/2022,0,82,88,75
CEM00043466,"COLOMBO, CE",11/25/2022,0,82,88,75
CEM00043466,"COLOMBO, CE",11/26/2022,0,80,88,
CEM00043466,"COLOMBO, CE",11/27/2022,0,83,89,77
CEM00043466,"COLOMBO, CE",11/28/2022,0,83,88,77
CEM00043466,"COLOMBO, CE",11/29/2022,0,83,89,77
CEM00043466,"COLOMBO, CE",11/30/2022,0,82,87,76
CEM00043466,"COLOMBO, CE",12/1/2022,0.61,82,87,74
CEM00043466,"COLOMBO, CE",12/2/2022,0,81,87,
CEM00043466,"COLOMBO, CE",12/3/2022,0.84,78,86,
CEM00043466,"COLOMBO, CE",12/4/2022,0.95,78,87,73
CEM00043466,"COLOMBO, CE",12/5/2022,2.79,80,87,73
CEM00043466,"COLOMBO, CE",12/6/2022,0.04,81,88,75
CEM00043466,"COLOMBO, CE",12/7/2022,0,81,87,76
CEM00043466,"COLOMBO, CE",12/8/2022,0,75,81,
CEM00043466,"COLOMBO, CE",12/9/2022,0.02,77,,69
CEM00043466,"COLOMBO, CE",12/10/2022,0.65,77,85,
CEM00043466,"COLOMBO, CE",12/11/2022,1.86,79,86,72
CEM00043466,"COLOMBO, CE",12/12/2022,0.3,79,86,74
CEM00043466,"COLOMBO, CE",12/13/2022,0,81,88,73
CEM00043466,"COLOMBO, CE",12/14/2022,0,80,88,74
CEM00043466,"COLOMBO, CE",12/15/2022,0.67,81,88,73
CEM00043466,"COLOMBO, CE",12/16/2022,0,82,88,73
CEM00043466,"COLOMBO, CE",12/18/2022,0,80,86,77
CEM00043466,"COLOMBO, CE",12/19/2022,0,78,82,76
CEM00043466,"COLOMBO, CE",12/20/2022,0,82,91,75
CEM00043466,"COLOMBO, CE",12/21/2022,0,80,86,
CEM00043466,"COLOMBO, CE",12/22/2022,0,80,89,75
CEM00043466,"COLOMBO, CE",12/23/2022,0.02,81,86,74
CEM00043466,"COLOMBO, CE",12/24/2022,0,81,85,77
CEM00043466,"COLOMBO, CE",12/25/2022,3.27,78,80,76
CEM00043466,"COLOMBO, CE",12/26/2022,0.61,80,86,74
CEM00043466,"COLOMBO, CE",12/27/2022,0,81,89,74
CEM00043466,"COLOMBO, CE",12/28/2022,0,81,87,76
CEM00043466,"COLOMBO, CE",12/29/2022,0.17,82,89,77
CEM00043466,"COLOMBO, CE",12/30/2022,0,82,91,73
CEM00043466,"COLOMBO, CE",12/31/2022,0,80,90,72
CEM00043466,"COLOMBO, CE",1/1/2023,0,81,90,71
CEM00043466,"COLOMBO, CE",1/2/2023,0,81,89,73
CEM00043466,"COLOMBO, CE",1/3/2023,0,81,90,72
CEM00043466,"COLOMBO, CE",1/4/2023,0,82,90,74
CEM00043466,"COLOMBO, CE",1/5/2023,0,82,92,74
CEM00043466,"COLOMBO, CE",1/6/2023,0,81,90,77
CEM00043466,"COLOMBO, CE",1/7/2023,0.03,80,90,76
CEM00043466,"COLOMBO, CE",1/8/2023,0.31,81,88,
CEM00043466,"COLOMBO, CE",1/9/2023,0,81,89,74
CEM00043466,"COLOMBO, CE",1/10/2023,0,80,88,73
CEM00043466,"COLOMBO, CE",1/11/2023,0,79,87,71
CEM00043466,"COLOMBO, CE",1/12/2023,0,81,,72
CEM00043466,"COLOMBO, CE",1/13/2023,0,80,88,71
CEM00043466,"COLOMBO, CE",1/14/2023,0,81,88,74
CEM00043466,"COLOMBO, CE",1/15/2023,0,80,87,74
CEM00043466,"COLOMBO, CE",1/16/2023,0,79,88,
CEM00043466,"COLOMBO, CE",1/17/2023,1.22,78,84,74
CEM00043466,"COLOMBO, CE",1/18/2023,0,80,88,74
CEM00043466,"COLOMBO, CE",1/19/2023,0,80,89,73
CEM00043466,"COLOMBO, CE",1/20/2023,0,79,89,71
CEM00043466,"COLOMBO, CE",1/21/2023,0,79,85,75
CEM00043466,"COLOMBO, CE",1/22/2023,0,80,86,74
CEM00043466,"COLOMBO, CE",1/23/2023,0,81,89,75
CEM00043466,"COLOMBO, CE",1/24/2023,0.07,78,84,
CEM00043466,"COLOMBO, CE",1/25/2023,2.8,80,88,73
CEM00043466,"COLOMBO, CE",1/26/2023,0,80,86,74
CEM00043466,"COLOMBO, CE",1/27/2023,0,81,88,75
CEM00043466,"COLOMBO, CE",1/28/2023,0,80,88,75
CEM00043466,"COLOMBO, CE",1/29/2023,0,80,87,73
CEM00043466,"COLOMBO, CE",1/30/2023,0,79,88,74
CEM00043466,"COLOMBO, CE",1/31/2023,0.01,78,84,
CEM00043466,"COLOMBO, CE",2/1/2023,0.08,79,85,75
CEM00043466,"COLOMBO, CE",2/2/2023,0.21,79,85,75
CEM00043466,"COLOMBO, CE",2/3/2023,0,80,,
CEM00043466,"COLOMBO, CE",2/4/2023,0.12,80,,75
CEM00043466,"COLOMBO, CE",2/5/2023,0.06,81,88,76
CEM00043466,"COLOMBO, CE",2/6/2023,0,81,89,
CEM00043466,"COLOMBO, CE",2/7/2023,0,82,91,77
CEM00043466,"COLOMBO, CE",2/8/2023,0.01,82,91,77
CEM00043466,"COLOMBO, CE",2/9/2023,0,81,89,76
CEM00043466,"COLOMBO, CE",2/10/2023,0,81,88,77
CEM00043466,"COLOMBO, CE",2/11/2023,0,81,87,74
CEM00043466,"COLOMBO, CE",2/12/2023,0,81,87,76
CEM00043466,"COLOMBO, CE",2/13/2023,0,81,86,74
CEM00043466,"COLOMBO, CE",2/14/2023,0,82,89,76
CEM00043466,"COLOMBO, CE",2/15/2023,0,82,90,
CEM00043466,"COLOMBO, CE",2/16/2023,0,81,89,72
CEM00043466,"COLOMBO, CE",2/17/2023,0,82,89,74
CEM00043466,"COLOMBO, CE",2/18/2023,0,83,90,76
CEM00043466,"COLOMBO, CE",2/19/2023,0,81,89,
CEM00043466,"COLOMBO, CE",2/20/2023,0.76,79,90,
CEM00043466,"COLOMBO, CE",2/21/2023,1.45,81,88,75
CEM00043466,"COLOMBO, CE",2/22/2023,0,81,89,73
CEM00043466,"COLOMBO, CE",2/23/2023,0,82,,75
CEM00043466,"COLOMBO, CE",2/24/2023,0,81,89,76
CEM00043466,"COLOMBO, CE",2/25/2023,0.39,81,90,75
CEM00043466,"COLOMBO, CE",2/26/2023,0.07,82,92,
CEM00043466,"COLOMBO, CE",2/27/2023,0,80,89,74
CEM00043466,"COLOMBO, CE",2/28/2023,0,82,90,76
CEM00043466,"COLOMBO, CE",3/1/2023,0,82,89,76
CEM00043466,"COLOMBO, CE",3/2/2023,0,82,90,76
CEM00043466,"COLOMBO, CE",3/3/2023,,83,92,
CEM00043466,"COLOMBO, CE",3/4/2023,0.02,81,91,77
CEM00043466,"COLOMBO, CE",3/5/2023,0,83,89,76
CEM00043466,"COLOMBO, CE",3/6/2023,0,81,89,
CEM00043466,"COLOMBO, CE",3/7/2023,0.61,80,90,74
CEM00043466,"COLOMBO, CE",3/8/2023,0.37,83,92,74
CEM00043466,"COLOMBO, CE",3/9/2023,0,84,92,76
CEM00043466,"COLOMBO, CE",3/10/2023,0,82,87,78
CEM00043466,"COLOMBO, CE",3/11/2023,0,80,88,
CEM00043466,"COLOMBO, CE",3/12/2023,0.64,79,,
CEM00043466,"COLOMBO, CE",3/13/2023,0,82,89,
CEM00043466,"COLOMBO, CE",3/14/2023,0,81,89,
CEM00043466,"COLOMBO, CE",3/15/2023,0.09,83,89,74
CEM00043466,"COLOMBO, CE",3/16/2023,0,81,89,
CEM00043466,"COLOMBO, CE",3/17/2023,0,83,89,75
CEM00043466,"COLOMBO, CE",3/18/2023,0,82,90,
CEM00043466,"COLOMBO, CE",3/19/2023,0,83,89,75
CEM00043466,"COLOMBO, CE",3/20/2023,1.29,81,88,76
CEM00043466,"COLOMBO, CE",3/21/2023,0,83,90,76
CEM00043466,"COLOMBO, CE",3/22/2023,0,84,89,77
CEM00043466,"COLOMBO, CE",3/23/2023,1.46,81,89,
CEM00043466,"COLOMBO, CE",3/24/2023,0.05,82,89,
CEM00043466,"COLOMBO, CE",3/25/2023,0.2,83,89,74
CEM00043466,"COLOMBO, CE",3/26/2023,0,83,89,78
CEM00043466,"COLOMBO, CE",3/27/2023,0.06,84,90,77
CEM00043466,"COLOMBO, CE",3/28/2023,0,84,89,79
CEM00043466,"COLOMBO, CE",3/29/2023,0,84,89,
CEM00043466,"COLOMBO, CE",3/30/2023,0.45,83,89,74
CEM00043466,"COLOMBO, CE",3/31/2023,0,85,90,77
CEM00043466,"COLOMBO, CE",4/1/2023,0,83,90,79
CEM00043466,"COLOMBO, CE",4/2/2023,0.02,83,89,78
CEM00043466,"COLOMBO, CE",4/3/2023,0,82,90,77
CEM00043466,"COLOMBO, CE",4/4/2023,0.13,81,88,
CEM00043466,"COLOMBO, CE",4/5/2023,0.05,83,89,75
CEM00043466,"COLOMBO, CE",4/6/2023,0,83,90,78
CEM00043466,"COLOMBO, CE",4/7/2023,0,83,90,77
CEM00043466,"COLOMBO, CE",4/8/2023,1.98,81,88,75
CEM00043466,"COLOMBO, CE",4/9/2023,0,83,89,76
CEM00043466,"COLOMBO, CE",4/10/2023,0,83,91,77
CEM00043466,"COLOMBO, CE",4/11/2023,0.31,85,92,76
CEM00043466,"COLOMBO, CE",4/12/2023,0,85,92,78
CEM00043466,"COLOMBO, CE",4/13/2023,0,84,91,80
CEM00043466,"COLOMBO, CE",4/14/2023,0.2,83,90,78
CEM00043466,"COLOMBO, CE",4/15/2023,1.09,83,90,
CEM00043466,"COLOMBO, CE",4/16/2023,0.89,83,90,76
CEM00043466,"COLOMBO, CE",4/17/2023,0,84,90,78
CEM00043466,"COLOMBO, CE",4/18/2023,0,86,91,79
CEM00043466,"COLOMBO, CE",4/19/2023,0,86,91,81
CEM00043466,"COLOMBO, CE",4/20/2023,0,86,91,81
CEM00043466,"COLOMBO, CE",4/21/2023,0,86,90,80
CEM00043466,"COLOMBO, CE",4/22/2023,0.42,84,90,78
CEM00043466,"COLOMBO, CE",4/23/2023,0,85,92,
CEM00043466,"COLOMBO, CE",4/24/2023,0,83,91,
CEM00043466,"COLOMBO, CE",4/25/2023,0.02,82,91,
CEM00043466,"COLOMBO, CE",4/26/2023,1.96,81,90,74
CEM00043466,"COLOMBO, CE",4/27/2023,0.7,83,91,75
CEM00043466,"COLOMBO, CE",4/28/2023,0.3,82,90,77
CEM00043466,"COLOMBO, CE",4/29/2023,0.14,79,90,
CEM00043466,"COLOMBO, CE",4/30/2023,1.91,82,89,74
CEM00043466,"COLOMBO, CE",5/1/2023,0,83,90,78
CEM00043466,"COLOMBO, CE",5/2/2023,2.54,81,87,77
CEM00043466,"COLOMBO, CE",5/3/2023,0.42,81,88,77
CEM00043466,"COLOMBO, CE",5/4/2023,1.65,83,91,75
CEM00043466,"COLOMBO, CE",5/5/2023,2.8,79,83,73
CEM00043466,"COLOMBO, CE",5/6/2023,0.09,83,89,77
CEM00043466,"COLOMBO, CE",5/7/2023,0.12,85,88,80
CEM00043466,"COLOMBO, CE",5/8/2023,0.2,85,89,79
CEM00043466,"COLOMBO, CE",5/9/2023,0.07,81,89,
CEM00043466,"COLOMBO, CE",5/10/2023,1.12,83,89,76
CEM00043466,"COLOMBO, CE",5/11/2023,0,85,90,79
CEM00043466,"COLOMBO, CE",5/12/2023,0.32,85,90,77
CEM00043466,"COLOMBO, CE",5/13/2023,0.1,85,89,81
CEM00043466,"COLOMBO, CE",5/14/2023,0.52,85,88,81
CEM00043466,"COLOMBO, CE",5/15/2023,0.01,86,,81
CEM00043466,"COLOMBO, CE",5/16/2023,0.02,86,,81
CEM00043466,"COLOMBO, CE",5/17/2023,0,87,90,83
CEM00043466,"COLOMBO, CE",5/18/2023,0,86,90,
CEM00043466,"COLOMBO, CE",5/19/2023,0,85,89,
CEM00043466,"COLOMBO, CE",5/20/2023,0.93,83,87,78
CEM00043466,"COLOMBO, CE",5/21/2023,0.84,80,83,
CEM00043466,"COLOMBO, CE",5/22/2023,0.28,84,89,76
CEM00043466,"COLOMBO, CE",5/23/2023,0,84,89,79
CEM00043466,"COLOMBO, CE",5/24/2023,0,85,89,79
CEM00043466,"COLOMBO, CE",5/25/2023,0,85,90,80
CEM00043466,"COLOMBO, CE",5/26/2023,0,86,90,
CEM00043466,"COLOMBO, CE",5/27/2023,0.28,86,90,82
CEM00043466,"COLOMBO, CE",5/28/2023,0.07,86,90,83
CEM00043466,"COLOMBO, CE",5/29/2023,0,86,90,
CEM00043466,"COLOMBO, CE",5/30/2023,0.14,85,91,
CEM00043466,"COLOMBO, CE",5/31/2023,0.3,85,90,78
CEM00043466,"COLOMBO, CE",6/1/2023,0,85,90,79
CEM00043466,"COLOMBO, CE",6/2/2023,0.06,86,90,79
CEM00043466,"COLOMBO, CE",6/3/2023,0.35,86,90,81
CEM00043466,"COLOMBO, CE",6/4/2023,0,85,90,83
CEM00043466,"COLOMBO, CE",6/5/2023,0.09,84,89,82
CEM00043466,"COLOMBO, CE",6/6/2023,0.13,85,89,80
CEM00043466,"COLOMBO, CE",6/7/2023,0.02,85,88,82
CEM00043466,"COLOMBO, CE",6/8/2023,0.14,85,89,81
CEM00043466,"COLOMBO, CE",6/9/2023,0.09,85,88,82
CEM00043466,"COLOMBO, CE",6/10/2023,0.07,85,88,78
CEM00043466,"COLOMBO, CE",6/11/2023,0.54,80,85,
CEM00043466,"COLOMBO, CE",6/12/2023,0.9,82,88,77
CEM00043466,"COLOMBO, CE",6/13/2023,0.33,83,87,77
CEM00043466,"COLOMBO, CE",6/14/2023,0,84,88,80
CEM00043466,"COLOMBO, CE",6/15/2023,0,85,,
CEM00043466,"COLOMBO, CE",6/16/2023,0,86,,83
CEM00043466,"COLOMBO, CE",6/17/2023,0,85,89,
CEM00043466,"COLOMBO, CE",6/18/2023,0.04,84,88,82
CEM00043466,"COLOMBO, CE",6/19/2023,0,85,88,82
CEM00043466,"COLOMBO, CE",6/20/2023,0.05,85,89,80
CEM00043466,"COLOMBO, CE",6/21/2023,0.24,84,87,79
CEM00043466,"COLOMBO, CE",6/22/2023,0.26,85,89,79
CEM00043466,"COLOMBO, CE",6/23/2023,0,84,,
CEM00043466,"COLOMBO, CE",6/24/2023,0,86,89,80
CEM00043466,"COLOMBO, CE",6/25/2023,0.02,83,86,81
CEM00043466,"COLOMBO, CE",6/26/2023,0.14,83,88,78
CEM00043466,"COLOMBO, CE",6/27/2023,0.04,82,87,78
CEM00043466,"COLOMBO, CE",6/28/2023,,83,87,77
CEM00043466,"COLOMBO, CE",6/29/2023,0.08,83,87,
CEM00043466,"COLOMBO, CE",6/30/2023,0.07,85,88,78
CEM00043466,"COLOMBO, CE",7/1/2023,0.03,84,89,
CEM00043466,"COLOMBO, CE",7/2/2023,0.09,83,86,
CEM00043466,"COLOMBO, CE",7/3/2023,0.17,83,87,78
CEM00043466,"COLOMBO, CE",7/4/2023,0.11,82,86,
CEM00043466,"COLOMBO, CE",7/5/2023,0.66,79,85,
CEM00043466,"COLOMBO, CE",7/6/2023,0.87,82,86,75
CEM00043466,"COLOMBO, CE",7/7/2023,0.03,81,85,78
CEM00043466,"COLOMBO, CE",7/8/2023,0,83,87,77
CEM00043466,"COLOMBO, CE",7/9/2023,0,84,87,81
CEM00043466,"COLOMBO, CE",7/10/2023,0,83,86,81
CEM00043466,"COLOMBO, CE",7/11/2023,0,83,87,81
CEM00043466,"COLOMBO, CE",7/12/2023,0,84,89,81
CEM00043466,"COLOMBO, CE",7/13/2023,0.42,84,,78
CEM00043466,"COLOMBO, CE",7/14/2023,0,84,88,81
CEM00043466,"COLOMBO, CE",7/15/2023,0.01,84,89,82
CEM00043466,"COLOMBO, CE",7/16/2023,0,84,88,82
CEM00043466,"COLOMBO, CE",7/17/2023,0,84,88,82
CEM00043466,"COLOMBO, CE",7/18/2023,0,85,89,81
CEM00043466,"COLOMBO, CE",7/19/2023,0,85,89,81
CEM00043466,"COLOMBO, CE",7/20/2023,0,84,88,82
CEM00043466,"COLOMBO, CE",7/21/2023,0,84,89,81
CEM00043466,"COLOMBO, CE",7/22/2023,0,84,89,81
CEM00043466,"COLOMBO, CE",7/23/2023,0,84,89,
CEM00043466,"COLOMBO, CE",7/24/2023,0.24,83,87,77
CEM00043466,"COLOMBO, CE",7/25/2023,0.39,80,85,
CEM00043466,"COLOMBO, CE",7/26/2023,1,83,86,76
CEM00043466,"COLOMBO, CE",7/27/2023,0,83,87,79
CEM00043466,"COLOMBO, CE",7/28/2023,0,84,87,81
CEM00043466,"COLOMBO, CE",7/29/2023,0,84,87,81
CEM00043466,"COLOMBO, CE",7/30/2023,0,84,87,81
CEM00043466,"COLOMBO, CE",7/31/2023,0,83,,81
CEM00043466,"COLOMBO, CE",8/1/2023,0,83,88,81
CEM00043466,"COLOMBO, CE",8/2/2023,0,83,,
CEM00043466,"COLOMBO, CE",8/3/2023,0,84,89,80
CEM00043466,"COLOMBO, CE",8/4/2023,0,85,89,82
CEM00043466,"COLOMBO, CE",8/5/2023,0.02,84,87,81
CEM00043466,"COLOMBO, CE",8/6/2023,0,83,87,82
CEM00043466,"COLOMBO, CE",8/7/2023,0,84,88,81
CEM00043466,"COLOMBO, CE",8/8/2023,0,85,89,81
CEM00043466,"COLOMBO, CE",8/9/2023,0,84,88,
CEM00043466,"COLOMBO, CE",8/10/2023,0,84,,81
CEM00043466,"COLOMBO, CE",8/11/2023,0,84,88,81
CEM00043466,"COLOMBO, CE",8/12/2023,0,84,88,81
CEM00043466,"COLOMBO, CE",8/13/2023,0,84,89,81
CEM00043466,"COLOMBO, CE",8/14/2023,0,84,89,81
CEM00043466,"COLOMBO, CE",8/15/2023,0.02,84,90,81
CEM00043466,"COLOMBO, CE",8/16/2023,0.02,84,89,79
CEM00043466,"COLOMBO, CE",8/17/2023,0,85,89,81
CEM00043466,"COLOMBO, CE",8/18/2023,0.01,85,89,81
CEM00043466,"COLOMBO, CE",8/19/2023,0,85,89,82
CEM00043466,"COLOMBO, CE",8/20/2023,0,85,90,82
CEM00043466,"COLOMBO, CE",8/21/2023,0,85,90,82
CEM00043466,"COLOMBO, CE",8/22/2023,0,85,90,82
CEM00043466,"COLOMBO, CE",8/23/2023,0,85,90,79
CEM00043466,"COLOMBO, CE",8/24/2023,0,85,90,82
CEM00043466,"COLOMBO, CE",8/25/2023,0.26,84,90,79
CEM00043466,"COLOMBO, CE",8/26/2023,0,85,90,79
CEM00043466,"COLOMBO, CE",8/27/2023,0.13,85,90,78
CEM00043466,"COLOMBO, CE",8/28/2023,0.01,85,90,
CEM00043466,"COLOMBO, CE",8/29/2023,0.37,81,86,
CEM00043466,"COLOMBO, CE",8/30/2023,0.24,82,87,76
CEM00043466,"COLOMBO, CE",8/31/2023,0.67,81,88,
CEM00043466,"COLOMBO, CE",9/1/2023,1.59,79,83,76
CEM00043466,"COLOMBO, CE",9/2/2023,1.32,81,85,77
CEM00043466,"COLOMBO, CE",9/3/2023,4.42,80,83,77
CEM00043466,"COLOMBO, CE",9/4/2023,0.41,82,88,75
CEM00043466,"COLOMBO, CE",9/5/2023,0.77,82,86,77
CEM00043466,"COLOMBO, CE",9/6/2023,0.33,81,85,78
CEM00043466,"COLOMBO, CE",9/7/2023,1.85,78,,
CEM00043466,"COLOMBO, CE",9/8/2023,0.71,82,86,75
CEM00043466,"COLOMBO, CE",9/9/2023,0.03,83,88,79
CEM00043466,"COLOMBO, CE",9/10/2023,0,82,88,77
CEM00043466,"COLOMBO, CE",9/11/2023,0.8,81,87,77
CEM00043466,"COLOMBO, CE",9/12/2023,0.96,82,88,76
CEM00043466,"COLOMBO, CE",9/13/2023,0,83,89,80
CEM00043466,"COLOMBO, CE",9/14/2023,0.1,82,,
CEM00043466,"COLOMBO, CE",9/15/2023,0.31,80,85,76
CEM00043466,"COLOMBO, CE",9/16/2023,0,83,89,76
CEM00043466,"COLOMBO, CE",9/17/2023,0,82,89,
CEM00043466,"COLOMBO, CE",9/18/2023,1.93,78,83,75
CEM00043466,"COLOMBO, CE",9/19/2023,0.51,80,84,76
CEM00043466,"COLOMBO, CE",9/20/2023,2.78,82,86,75
